ID	Title	URL	TOPIC_NUM	Year	Instructor	Venue	
3201	Entropy, Joint Entropy, Conditional Entropy	https://www.inf.ed.ac.uk/teaching/courses/fmcs1/slides/lecture25.pdf	1010.0	2006	Frank Keller	School of Informatics, University of Edinburgh	
3202	Entropy Rate; Mutual Information	https://www.inf.ed.ac.uk/teaching/courses/fmcs1/slides/lecture26.pdf	1010.0	2006	Frank Keller	School of Informatics, University of Edinburgh	
3203	Application of Mutual Information; Codes	https://www.inf.ed.ac.uk/teaching/courses/fmcs1/slides/lecture27.pdf	1010.0	2006	Frank Keller	School of Informatics, University of Edinburgh	
3204	Kraft Inequality; Source Coding Theorem; Huffman Coding	https://www.inf.ed.ac.uk/teaching/courses/fmcs1/slides/lecture28.pdf	1010.0	2006	Frank Keller	School of Informatics, University of Edinburgh	
3205	Noisy Channel Model and Applications; Kullback-Leibler Divergence; Cross-entropy	https://www.inf.ed.ac.uk/teaching/courses/fmcs1/slides/lecture29.pdf	1010.0	2006	Frank Keller	School of Informatics, University of Edinburgh	
3206	Recurrent Neural Networks	https://www.cc.gatech.edu/classes/AY2018/cs7643_fall/slides/L11_RNNs_annotated.pdf	1045.0	2017	Dhruv Batra	Georgia Institute of Technology	
3207	Recurrent Neural Network Notes	https://www.cc.gatech.edu/classes/AY2018/cs7643_fall/slides/L11_RNNs_notes.pdf	1045.0	2017	Dhruv Batra	Georgia Institute of Technology	
3208	Deep Reinforcement Learning	https://www.cc.gatech.edu/classes/AY2018/cs7643_fall/slides/L14_RL_annotated.pdf	1045.0	2017	Dhruv Batra	Georgia Institute of Technology	
3209	Variational Autoencoders and Generative Adversarial Networks	https://www.cc.gatech.edu/classes/AY2018/cs7643_fall/slides/L18_generative_annotated.pdf	1045.0	2017	Dhruv Batra	Georgia Institute of Technology	
3210	Deep Learning - Introduction	https://www.cc.gatech.edu/classes/AY2018/cs7643_fall/slides/L1_intro.pdf	1045.0	2017	Dhruv Batra	Georgia Institute of Technology	
3211	Linear Classification	https://www.cc.gatech.edu/classes/AY2018/cs7643_fall/slides/L2_linear_classification_annotated.pdf	1045.0	2017	Dhruv Batra	Georgia Institute of Technology	
3212	Neural Networks	https://www.cc.gatech.edu/classes/AY2018/cs7643_fall/slides/L3_nn_gradients_annotated.pdf	1045.0	2017	Dhruv Batra	Georgia Institute of Technology	
3213	Neural Networks Notes	https://www.cc.gatech.edu/classes/AY2018/cs7643_fall/slides/L3_notation_nn_gradients.pdf	1045.0	2017	Dhruv Batra	Georgia Institute of Technology	
3214	Backpropagation	https://www.cc.gatech.edu/classes/AY2018/cs7643_fall/slides/L4_backprop_annotated.pdf	1045.0	2017	Dhruv Batra	Georgia Institute of Technology	
3215	Forward mode vs Reverse mode AD, and Convolutions Notes	https://www.cc.gatech.edu/classes/AY2018/cs7643_fall/slides/L5_cnn_notes.pdf	1045.0	2017	Dhruv Batra	Georgia Institute of Technology	
3216	Forward mode vs Reverse mode AD, and Convolutions	https://www.cc.gatech.edu/classes/AY2018/cs7643_fall/slides/L5_cnns_annotated.pdf	1045.0	2017	Dhruv Batra	Georgia Institute of Technology	
3217	CNNs: Convolutions, stride, padding, 1x1 convolutions	https://www.cc.gatech.edu/classes/AY2018/cs7643_fall/slides/L6_cnns_annotated.pdf	1045.0	2017	Dhruv Batra	Georgia Institute of Technology	
3218	CNNs: Convolutions, stride, padding, 1x1 convolutions Notes	https://www.cc.gatech.edu/classes/AY2018/cs7643_fall/slides/L6_cnns_backprop_notes.pdf	1045.0	2017	Dhruv Batra	Georgia Institute of Technology	
3219	Transposed convolutions, dilated/atrous convolutions	https://www.cc.gatech.edu/classes/AY2018/cs7643_fall/slides/L7_cnns_annotated.pdf	1045.0	2017	Dhruv Batra	Georgia Institute of Technology	
3220	Visualizing CNNs	https://www.cc.gatech.edu/classes/AY2018/cs7643_fall/slides/L9_explanations_annotated.pdf	1045.0	2017	Dhruv Batra	Georgia Institute of Technology	
3221	Neural Network for NLP	https://home.ttic.edu/~kgimpel/teaching/31190/lectures/10.pdf	1201.0	2016	Kevin Gimpel	Toyota Technological Institute at Chicago	
3222	Recurrent and Convolutional Neural Networks in NLP	https://home.ttic.edu/~kgimpel/teaching/31190/lectures/11.pdf	1201.0	2016	Kevin Gimpel	Toyota Technological Institute at Chicago	
3223	Syntax and Parsing	https://home.ttic.edu/~kgimpel/teaching/31190/lectures/12.pdf	1201.0	2016	Kevin Gimpel	Toyota Technological Institute at Chicago	
3224	Finish Syntax/Parsing, Review for Midterm	https://home.ttic.edu/~kgimpel/teaching/31190/lectures/13.pdf	1201.0	2016	Kevin Gimpel	Toyota Technological Institute at Chicago	
3225	Computational Semantics	https://home.ttic.edu/~kgimpel/teaching/31190/lectures/14.pdf	1201.0	2016	Kevin Gimpel	Toyota Technological Institute at Chicago	
3226	Introduction to Machine Translation	https://home.ttic.edu/~kgimpel/teaching/31190/lectures/15.pdf	1201.0	2016	Kevin Gimpel	Toyota Technological Institute at Chicago	
3227	Machine Translation and Other NLP Applications	https://home.ttic.edu/~kgimpel/teaching/31190/lectures/16.pdf	1201.0	2016	Kevin Gimpel	Toyota Technological Institute at Chicago	
3228	Natural Language Processing - Introduction	https://home.ttic.edu/~kgimpel/teaching/31190/lectures/1.pdf	1201.0	2016	Kevin Gimpel	Toyota Technological Institute at Chicago	
3229	Text Classification	https://home.ttic.edu/~kgimpel/teaching/31190/lectures/2.pdf	1201.0	2016	Kevin Gimpel	Toyota Technological Institute at Chicago	
3230	Finish Classification, Start Words	https://home.ttic.edu/~kgimpel/teaching/31190/lectures/3.pdf	1201.0	2016	Kevin Gimpel	Toyota Technological Institute at Chicago	
3231	Lexical Semantics	https://home.ttic.edu/~kgimpel/teaching/31190/lectures/4.pdf	1201.0	2016	Kevin Gimpel	Toyota Technological Institute at Chicago	
3232	Word Vectors	https://home.ttic.edu/~kgimpel/teaching/31190/lectures/5.pdf	1201.0	2016	Kevin Gimpel	Toyota Technological Institute at Chicago	
3233	Language Modeling	https://home.ttic.edu/~kgimpel/teaching/31190/lectures/6.pdf	1201.0	2016	Kevin Gimpel	Toyota Technological Institute at Chicago	
3234	Sequence Models	https://home.ttic.edu/~kgimpel/teaching/31190/lectures/7.pdf	1201.0	2016	Kevin Gimpel	Toyota Technological Institute at Chicago	
3235	Inference in Structured Prediction	https://home.ttic.edu/~kgimpel/teaching/31190/lectures/8.pdf	1201.0	2016	Kevin Gimpel	Toyota Technological Institute at Chicago	
3236	Finish Sequence Models, Start Neural Methods	https://home.ttic.edu/~kgimpel/teaching/31190/lectures/9.pdf	1201.0	2016	Kevin Gimpel	Toyota Technological Institute at Chicago	
3237	Introduction to Bayesian NLP	https://home.ttic.edu/~kgimpel/teaching/31210/lectures/10.pdf	1201.0	2017	Kevin Gimpel	Toyota Technological Institute at Chicago	
3238	Inference in Bayesian NLP	https://home.ttic.edu/~kgimpel/teaching/31210/lectures/11.pdf	1201.0	2017	Kevin Gimpel	Toyota Technological Institute at Chicago	
3239	Bayesian Inference, Unsupervised NLP	https://home.ttic.edu/~kgimpel/teaching/31210/lectures/12.pdf	1201.0	2017	Kevin Gimpel	Toyota Technological Institute at Chicago	
3240	Introduction to Bayesian Nonparametrics in NLP	https://home.ttic.edu/~kgimpel/teaching/31210/lectures/13.pdf	1201.0	2017	Kevin Gimpel	Toyota Technological Institute at Chicago	
3241	Finish Bayesian and Unsupervised NLP, start Structured Prediction	https://home.ttic.edu/~kgimpel/teaching/31210/lectures/14.pdf	1201.0	2017	Kevin Gimpel	Toyota Technological Institute at Chicago	
3242	Structured Prediction in NLP	https://home.ttic.edu/~kgimpel/teaching/31210/lectures/15.pdf	1201.0	2017	Kevin Gimpel	Toyota Technological Institute at Chicago	
3243	Structured Prediction, Syntactic and Semantic Formalisms	https://home.ttic.edu/~kgimpel/teaching/31210/lectures/16.pdf	1201.0	2017	Kevin Gimpel	Toyota Technological Institute at Chicago	
3244	Advanced Natural Language Processing - Introduction	https://home.ttic.edu/~kgimpel/teaching/31210/lectures/1.pdf	1201.0	2017	Kevin Gimpel	Toyota Technological Institute at Chicago	
3245	Elements of Neural NLP	https://home.ttic.edu/~kgimpel/teaching/31210/lectures/2.pdf	1201.0	2017	Kevin Gimpel	Toyota Technological Institute at Chicago	
3246	Word Embeddings	https://home.ttic.edu/~kgimpel/teaching/31210/lectures/3.pdf	1201.0	2017	Kevin Gimpel	Toyota Technological Institute at Chicago	
3247	Word Embeddings (2)	https://home.ttic.edu/~kgimpel/teaching/31210/lectures/4.pdf	1201.0	2017	Kevin Gimpel	Toyota Technological Institute at Chicago	
3248	Sequence-to-Sequence Modeling and Sentence Embeddings	https://home.ttic.edu/~kgimpel/teaching/31210/lectures/5.pdf	1201.0	2017	Kevin Gimpel	Toyota Technological Institute at Chicago	
3249	Structured Prediction with Neural Networks in Speech Recognition	https://home.ttic.edu/~kgimpel/teaching/31210/lectures/6.pdf	1201.0	2017	Liang Lu	Toyota Technological Institute at Chicago	
3250	Sequence-to-Sequence Modeling and Attention	https://home.ttic.edu/~kgimpel/teaching/31210/lectures/7.pdf	1201.0	2017	Kevin Gimpel	Toyota Technological Institute at Chicago	
3251	Neural Machine Translation	https://home.ttic.edu/~kgimpel/teaching/31210/lectures/8.pdf	1201.0	2017	Kevin Gimpel	Toyota Technological Institute at Chicago	
3252	NMT, finishing up Neural NLP	https://home.ttic.edu/~kgimpel/teaching/31210/lectures/9.pdf	1201.0	2017	Kevin Gimpel	Toyota Technological Institute at Chicago	
3253	An Introduction to Conditional Random Fields	https://people.engr.tamu.edu/huangrh/Spring18/crf_tut.pdf	1201.0	2018	Charles Sutton, Andrew McCallum	Texas A&M University	
3254	Deep Learning in NLP	https://people.engr.tamu.edu/huangrh/Spring18/dl_nlp.pdf	1201.0	2018	Ruihong Huang	Texas A&M University	
3255	Tagging Problems, and Hidden Markov Models	https://people.engr.tamu.edu/huangrh/Spring18/HMM_notes_collins.pdf	1201.0	2018	Michael Collins	Texas A&M University	
3256	Statistical Parsing	https://people.engr.tamu.edu/huangrh/Spring18/l10_pcfg.pdf	1201.0	2018	Ruihong Huang	Texas A&M University	
3257	Intro to Dependency Parsing	https://people.engr.tamu.edu/huangrh/Spring18/l12_Parsing-Dependency_2.pdf	1201.0	2018	Ruihong Huang	Texas A&M University	
3258	Intro to Semantics	https://people.engr.tamu.edu/huangrh/Spring18/l13_1_sem_intro.pdf	1201.0	2018	Ruihong Huang	Texas A&M University	
3259	Distributional Semantics	https://people.engr.tamu.edu/huangrh/Spring18/l13_2_sparse_vectors.pdf	1201.0	2018	Ruihong Huang	Texas A&M University	
3260	Dense Vectors	https://people.engr.tamu.edu/huangrh/Spring18/l13_3_dense_vectors.pdf	1201.0	2018	Ruihong Huang	Texas A&M University	
3261	Semantic Role Labeling	https://people.engr.tamu.edu/huangrh/Spring18/l15_srl.pdf	1201.0	2018	Ruihong Huang	Texas A&M University	
3262	Intro to IE	https://people.engr.tamu.edu/huangrh/Spring18/l16_ie-overview_sentiment_lexicon.pdf	1201.0	2018	Ruihong Huang	Texas A&M University	
3263	Relation Extraction	https://people.engr.tamu.edu/huangrh/Spring18/l17_rel_extraction.pdf	1201.0	2018	Ruihong Huang	Texas A&M University	
3264	Discourse, Pragmatics, Coreference Resolution	https://people.engr.tamu.edu/huangrh/Spring18/l18_discourse_pragmatics_coreference.pdf	1201.0	2018	Ruihong Huang	Texas A&M University	
3265	Event Extraction	https://people.engr.tamu.edu/huangrh/Spring18/l19_event-extraction.pdf	1201.0	2018	Ruihong Huang	Texas A&M University	
3266	Text Preprocessing and Regular Expressions	https://people.engr.tamu.edu/huangrh/Spring18/l2_preProcessing.pdf	1201.0	2018	Ruihong Huang	Texas A&M University	
3267	Text Classification and Naive Bayes	https://people.engr.tamu.edu/huangrh/Spring18/l3_textClassification_naivebayes.pdf	1201.0	2018	Ruihong Huang	Texas A&M University	
3268	Discriminative Models: MaxEnt, Perceptron	https://people.engr.tamu.edu/huangrh/Spring18/l4_maxent.pdf	1201.0	2018	Ruihong Huang	Texas A&M University	
3269	Language Modeling	https://people.engr.tamu.edu/huangrh/Spring18/l56_languagemodeling.pdf	1201.0	2018	Ruihong Huang	Texas A&M University	
3270	Intro to Parts-of-Speech Tagging	https://people.engr.tamu.edu/huangrh/Spring18/l7_POS_intro.pdf	1201.0	2018	Ruihong Huang	Texas A&M University	
3271	Sequence Models	https://people.engr.tamu.edu/huangrh/Spring18/l8_sequence_models.pdf	1201.0	2018	Ruihong Huang	Texas A&M University	
3272	Intro to Parsing	https://people.engr.tamu.edu/huangrh/Spring18/l9_cfg.pdf	1201.0	2018	Ruihong Huang	Texas A&M University	
3273	Lexicalized Probabilistic Context-Free Grammars	https://people.engr.tamu.edu/huangrh/Spring18/lexpcfgs.pdf	1201.0	2018	Michael Collins	Texas A&M University	
3274	Using Sentence-Level LSTM Language Models for Script Inference	https://people.engr.tamu.edu/huangrh/Spring18/LSTM_lm.pdf	1201.0	2018	Karl Pichotta, Raymond J. Mooney	Texas A&M University	
3275	Information Extraction from EHR	https://people.engr.tamu.edu/huangrh/Spring18/NLP_projectPresentation_Nayan.pdf	1201.0	2018	Nayan Chaudhary	Texas A&M University	
3276	A Primer on Neural Network Models for Natural Language Processing	https://people.engr.tamu.edu/huangrh/Spring18/nnlp.pdf	1201.0	2018	Yoav Goldberg	Texas A&M University	
3277	Introduction to NLP	https://people.engr.tamu.edu/huangrh/Spring18/teaching_l1.pdf	1201.0	2018	Ruihong Huang	Texas A&M University	
3278	Distributed Representations of Words and Phrases and their Compositionality	https://people.engr.tamu.edu/huangrh/Spring18/word2vec.pdf	1201.0	2018	Tomas Mikolov, Ilya Sutskever, Kai Chen, Greg Corrado, Jeffrey Dean	Texas A&M University	
3279	From Frequency to Meaning: Vector Space Models of Semantics	https://people.engr.tamu.edu/huangrh/Spring18/word_vectors.pdf	1201.0	2018	Peter D. Turney, Patrick Pantel	Texas A&M University	
3280	Beyond Deep Learning: Learning+Reasoning	http://introtodeeplearning.com/2018/materials/2018_6S191_Lecture10.pdf	1045.0	2018	Lisa Amini	Massachusetts Institute of Technology	
3281	Introduction to Deep Learning	http://introtodeeplearning.com/2018/materials/2018_6S191_Lecture1.pdf	1045.0	2018	Alexander Amini	Massachusetts Institute of Technology	
3282	Sequence Modeling with Neural Networks	http://introtodeeplearning.com/2018/materials/2018_6S191_Lecture2.pdf	1045.0	2018	Harini Suresh	Massachusetts Institute of Technology	
3283	Deep Computer Vision	http://introtodeeplearning.com/2018/materials/2018_6S191_Lecture3.pdf	1045.0	2018	Ava Soleimany	Massachusetts Institute of Technology	
3284	Deep Generative Models	http://introtodeeplearning.com/2018/materials/2018_6S191_Lecture4.pdf	1045.0	2018	Aaron Courville	Massachusetts Institute of Technology	
3285	Deep Reinforcement Learning	http://introtodeeplearning.com/2018/materials/2018_6S191_Lecture5.pdf	1045.0	2018	Lex Fridman	Massachusetts Institute of Technology	
3286	Deep Learning Limitations and New Frontiers	http://introtodeeplearning.com/2018/materials/2018_6S191_Lecture6.pdf	1045.0	2018	Alexander Amini	Massachusetts Institute of Technology	
3287	Faster ML Development with TensorFlow	http://introtodeeplearning.com/2018/materials/2018_6S191_Lecture8.pdf	1045.0	2018	Shanqing Cai	Massachusetts Institute of Technology	
3288	Deep Learning - A Personal Perspective	http://introtodeeplearning.com/2018/materials/2018_6S191_Lecture9.pdf	1045.0	2018	Urs Muller	Massachusetts Institute of Technology	
3289	Bayes Linreg MLP Figure	https://github.com/nyu-dl/Intro_to_ML_Lecture_Note/blob/master/figures/bayes_linreg_mlp.pdf	1559.0	2018	Kyunghyun Cho	New York University	
3290	Bayes Logreg Figure	https://github.com/nyu-dl/Intro_to_ML_Lecture_Note/blob/master/figures/bayes_logreg.pdf	1559.0	2018	Kyunghyun Cho	New York University	
3291	Conditionals Figure	https://github.com/nyu-dl/Intro_to_ML_Lecture_Note/blob/master/figures/conditionals.pdf	1559.0	2018	Kyunghyun Cho	New York University	
3292	Gamma Figure	https://github.com/nyu-dl/Intro_to_ML_Lecture_Note/blob/master/figures/gamma.pdf	1559.0	2018	Kyunghyun Cho	New York University	
3293	Gauss Figure	https://github.com/nyu-dl/Intro_to_ML_Lecture_Note/blob/master/figures/gauss.pdf	1559.0	2018	Kyunghyun Cho	New York University	
3294	Joint Figure	https://github.com/nyu-dl/Intro_to_ML_Lecture_Note/blob/master/figures/joint.pdf	1559.0	2018	Kyunghyun Cho	New York University	
3295	Loss Figure	https://github.com/nyu-dl/Intro_to_ML_Lecture_Note/blob/master/figures/loss.pdf	1559.0	2018	Kyunghyun Cho	New York University	
3296	Overfit Figure	https://github.com/nyu-dl/Intro_to_ML_Lecture_Note/blob/master/figures/overfit1.pdf	1559.0	2018	Kyunghyun Cho	New York University	
3297	Overfit Figure	https://github.com/nyu-dl/Intro_to_ML_Lecture_Note/blob/master/figures/overfit2_tes.pdf	1559.0	2018	Kyunghyun Cho	New York University	
3298	Overfit Figure	https://github.com/nyu-dl/Intro_to_ML_Lecture_Note/blob/master/figures/overfit2_tra.pdf	1559.0	2018	Kyunghyun Cho	New York University	
3299	Perceptron Figure	https://github.com/nyu-dl/Intro_to_ML_Lecture_Note/blob/master/figures/perceptron_failure.pdf	1559.0	2018	Kyunghyun Cho	New York University	
3300	XOR Transform Figure	https://github.com/nyu-dl/Intro_to_ML_Lecture_Note/blob/master/figures/xor_transform.pdf	1559.0	2018	Kyunghyun Cho	New York University	
3301	Intro to ML Homework Assignment 1 - Perceptron and Logistic Regression	https://github.com/nyu-dl/Intro_to_ML_Lecture_Note/blob/master/homeworks/hw1.pdf	1559.0	2018	Kyunghyun Cho	New York University	
3302	Intro to ML Homework Assignment 2 - Loss Functions and Support Vector Machines	https://github.com/nyu-dl/Intro_to_ML_Lecture_Note/blob/master/homeworks/hw2.pdf	1559.0	2018	Kyunghyun Cho	New York University	
